,Date,Group,Spot,SN
5611,1850-09-13,5,24,74
5612,1850-09-15,4,33,73
5613,1850-09-16,3,28,58
5614,1850-09-17,4,25,65
5615,1850-09-18,6,45,105
5616,1850-09-20,4,46,86
5617,1850-09-22,4,39,79
5618,1850-09-23,4,33,73
5619,1850-09-24,4,27,67
5620,1850-09-25,5,75,125
5621,1850-09-26,6,58,118
5622,1850-09-27,5,41,91
5623,1850-09-28,6,25,85
5624,1850-09-29,6,41,101
5625,1850-09-30,5,16,66
5626,1850-10-01,4,19,59
5627,1850-10-02,5,13,63
5628,1850-10-03,4,4,44
5629,1850-10-07,4,18,58
5630,1850-10-08,4,20,60
5631,1850-10-09,6,22,82
5632,1850-10-11,3,15,45
5633,1850-10-13,4,18,58
5634,1850-10-15,4,29,69
5635,1850-10-16,5,47,97
5636,1850-10-17,6,22,82
5637,1850-10-27,2,13,33
5638,1850-10-28,1,11,21
5639,1850-10-29,1,9,19
5640,1850-11-03,2,16,36
5641,1850-11-04,2,11,31
5642,1850-11-05,2,7,27
5643,1850-11-06,1,4,14
5644,1850-11-07,1,2,12
5645,1850-11-09,1,3,13
5646,1850-11-12,1,2,12
5647,1850-11-14,3,5,35
5648,1850-11-15,3,16,46
5649,1850-11-16,3,17,47
5650,1850-11-24,5,51,101
5651,1850-11-25,5,37,87
5652,1850-11-26,5,22,72
5653,1850-11-27,3,15,45
5654,1850-11-29,5,37,87
5655,1850-11-30,5,42,92
5656,1850-12-10,3,31,61
5657,1850-12-12,3,24,54
5658,1850-12-13,4,27,67
5659,1850-12-14,3,24,54
5660,1850-12-15,3,34,64
5661,1850-12-25,2,15,35
5662,1850-12-27,3,10,40
5663,1850-12-28,4,27,67
5664,1850-12-29,2,10,30
5665,1850-12-30,2,14,34
5666,1851-01-02,3,14,44
5667,1851-01-03,4,16,56
5668,1851-01-05,3,18,48
5669,1851-01-07,5,32,82
5670,1851-01-12,6,26,86
5671,1851-01-13,5,19,69
5672,1851-01-14,3,28,58
5673,1851-01-15,2,14,34
5674,1851-01-21,2,2,22
5675,1851-01-23,3,7,37
5676,1851-01-25,3,7,37
5677,1851-01-27,2,5,25
5678,1851-01-28,3,15,45
5679,1851-01-29,6,21,81
5680,1851-01-30,6,26,86
5681,1851-01-31,5,39,89
5682,1851-02-01,6,53,113
5683,1851-02-02,6,42,102
5684,1851-02-05,11,41,151
5685,1851-02-10,5,25,75
5686,1851-02-11,5,22,72
5687,1851-02-12,5,21,71
5688,1851-02-13,5,26,76
5689,1851-02-14,5,12,62
5690,1851-02-15,5,17,67
5691,1851-02-16,4,24,64
5692,1851-02-17,5,22,72
5693,1851-02-18,6,27,87
5694,1851-02-21,6,18,78
5695,1851-02-23,7,28,98
5696,1851-02-24,6,25,85
5697,1851-02-25,5,32,82
5698,1851-02-27,7,29,99
5699,1851-03-02,5,20,70
5700,1851-03-04,3,20,50
5701,1851-03-05,3,10,40
5702,1851-03-06,3,10,40
5703,1851-03-10,5,22,72
5704,1851-03-11,7,39,109
5705,1851-03-12,5,17,67
5706,1851-03-13,5,18,68
5707,1851-03-14,4,14,54
5708,1851-03-15,4,17,57
5709,1851-03-18,5,23,73
5710,1851-03-19,4,19,59
5711,1851-03-22,4,30,70
5712,1851-03-23,4,28,68
5713,1851-03-27,4,31,71
5714,1851-03-28,2,19,39
5715,1851-03-30,3,36,66
5716,1851-03-31,3,17,47
5717,1851-04-01,2,10,30
5718,1851-04-02,2,11,31
5719,1851-04-03,3,10,40
5720,1851-04-06,3,5,35
5721,1851-04-07,3,5,35
5722,1851-04-09,3,10,40
5723,1851-04-15,6,12,72
5724,1851-04-16,5,11,61
5725,1851-04-17,5,33,83
5726,1851-04-18,4,27,67
5727,1851-04-19,4,29,69
5728,1851-04-22,3,17,47
5729,1851-04-23,3,13,43
5730,1851-04-24,2,4,24
5731,1851-04-25,3,8,38
5732,1851-04-27,3,15,45
5733,1851-04-29,2,9,29
5734,1851-04-30,3,9,39
5735,1851-05-01,4,19,59
5736,1851-05-02,6,33,93
5737,1851-05-03,5,37,87
5738,1851-05-04,4,15,55
5739,1851-05-05,5,14,64
5740,1851-05-06,5,39,89
5741,1851-05-07,6,34,94
5742,1851-05-08,5,20,70
5743,1851-05-10,5,17,67
5744,1851-05-11,6,30,90
5745,1851-05-12,6,22,82
5746,1851-05-15,5,17,67
5747,1851-05-16,4,14,54
5748,1851-05-17,3,5,35
5749,1851-05-18,4,5,45
5750,1851-05-19,2,3,23
5751,1851-05-20,2,3,23
5752,1851-05-21,4,9,49
5753,1851-05-23,3,21,51
5754,1851-05-24,3,20,50
5755,1851-05-25,2,12,32
5756,1851-05-27,2,15,35
5757,1851-05-28,3,21,51
5758,1851-05-29,2,24,44
5759,1851-05-31,4,13,53
5760,1851-06-01,5,23,73
5761,1851-06-02,5,26,76
5762,1851-06-03,2,19,39
5763,1851-06-04,2,20,40
5764,1851-06-06,2,21,41
5765,1851-06-07,1,16,26
5766,1851-06-08,1,8,18
5767,1851-06-09,2,15,35
5768,1851-06-10,2,19,39
5769,1851-06-11,2,13,33
5770,1851-06-12,2,19,39
5771,1851-06-13,2,8,28
5772,1851-06-14,3,12,42
5773,1851-06-15,3,16,46
5774,1851-06-17,3,26,56
5775,1851-06-18,4,28,68
5776,1851-06-19,4,13,53
5777,1851-06-20,7,18,88
5778,1851-06-21,6,30,90
5779,1851-06-22,4,13,53
5780,1851-06-24,3,10,40
5781,1851-06-25,3,9,39
5782,1851-06-28,4,15,55
5783,1851-06-29,3,14,44
5784,1851-06-30,2,6,26
5785,1851-07-01,2,3,23
5786,1851-07-02,1,1,11
5787,1851-07-03,1,2,12
5788,1851-07-04,1,7,17
5789,1851-07-06,2,6,26
5790,1851-07-08,2,24,44
5791,1851-07-09,2,23,43
5792,1851-07-10,2,30,50
5793,1851-07-13,3,28,58
5794,1851-07-14,3,26,56
5795,1851-07-15,3,29,59
5796,1851-07-16,3,21,51
5797,1851-07-19,2,15,35
5798,1851-07-21,2,16,36
5799,1851-07-22,2,9,29
5800,1851-07-23,2,8,28
5801,1851-07-24,3,7,37
5802,1851-07-25,2,5,25
5803,1851-07-26,1,1,11
5804,1851-07-27,1,2,12
5805,1851-07-28,2,9,29
5806,1851-07-29,2,5,25
5807,1851-07-30,1,4,14
5808,1851-07-31,1,2,12
5809,1851-08-01,3,12,42
5810,1851-08-03,3,25,55
5811,1851-08-04,2,28,48
5812,1851-08-05,3,31,61
5813,1851-08-06,3,20,50
5814,1851-08-07,3,15,45
5815,1851-08-08,4,15,55
5816,1851-08-09,3,16,46
5817,1851-08-10,4,17,57
5818,1851-08-11,3,14,44
5819,1851-08-12,3,19,49
5820,1851-08-13,5,14,64
5821,1851-08-14,5,26,76
5822,1851-08-15,4,30,70
5823,1851-08-16,4,17,57
5824,1851-08-17,4,12,52
5825,1851-08-18,4,14,54
5826,1851-08-19,3,7,37
5827,1851-08-20,3,11,41
5828,1851-08-21,3,8,38
5829,1851-08-22,2,12,32
5830,1851-08-23,4,19,59
5831,1851-08-24,5,17,67
5832,1851-08-26,5,21,71
5833,1851-08-27,5,21,71
5834,1851-08-29,5,25,75
5835,1851-08-30,7,30,100
5836,1851-08-31,5,44,94
5837,1851-09-04,5,28,78
5838,1851-09-05,4,21,61
5839,1851-09-06,4,21,61
5840,1851-09-07,5,16,66
5841,1851-09-08,4,31,71
5842,1851-09-09,4,23,63
5843,1851-09-13,4,21,61
5844,1851-09-15,5,20,70
5845,1851-09-16,3,12,42
5846,1851-09-17,3,11,41
5847,1851-09-18,5,9,59
5848,1851-09-22,5,23,73
5849,1851-09-23,5,24,74
5850,1851-09-26,3,12,42
5851,1851-10-01,3,33,63
5852,1851-10-02,4,23,63
5853,1851-10-04,1,9,19
5854,1851-10-06,4,31,71
5855,1851-10-07,2,13,33
5856,1851-10-08,3,25,55
5857,1851-10-09,3,22,52
5858,1851-10-10,3,22,52
5859,1851-10-11,2,13,33
5860,1851-10-13,3,8,38
5861,1851-10-14,3,8,38
5862,1851-10-15,3,10,40
5863,1851-10-16,2,9,29
5864,1851-10-18,3,32,62
5865,1851-10-19,3,36,66
5866,1851-10-20,3,34,64
5867,1851-10-21,3,27,57
5868,1851-10-22,4,44,84
5869,1851-10-26,4,32,72
5870,1851-10-29,2,16,36
5871,1851-10-30,3,18,48
5872,1851-11-01,3,7,37
5873,1851-11-03,2,2,22
5874,1851-11-06,4,20,60
5875,1851-11-08,4,16,56
5876,1851-11-11,3,19,49
5877,1851-11-15,2,14,34
5878,1851-11-16,2,19,39
5879,1851-11-18,3,33,63
5880,1851-11-19,3,25,55
5881,1851-11-21,4,20,60
5882,1851-11-23,3,11,41
5883,1851-11-26,4,26,66
5884,1851-12-01,4,17,57
5885,1851-12-02,4,7,47
5886,1851-12-04,4,9,49
5887,1851-12-08,3,12,42
5888,1851-12-09,2,6,26
5889,1851-12-11,4,38,78
5890,1851-12-16,4,21,61
5891,1851-12-20,5,50,100
5892,1851-12-21,5,43,93
5893,1851-12-22,5,34,84
5894,1851-12-29,3,10,40
5895,1852-01-02,5,27,77
5896,1852-01-05,4,39,79
5897,1852-01-06,5,10,60
5898,1852-01-07,4,14,54
5899,1852-01-08,5,16,66
5900,1852-01-11,4,10,50
5901,1852-01-13,3,9,39
5902,1852-01-15,4,30,70
5903,1852-01-18,4,17,57
5904,1852-01-20,4,43,83
5905,1852-01-23,3,32,62
5906,1852-01-24,4,36,76
5907,1852-01-26,2,15,35
5908,1852-01-27,3,10,40
5909,1852-01-28,2,4,24
5910,1852-01-29,2,7,27
5911,1852-01-30,1,2,12
5912,1852-01-31,1,4,14
5913,1852-02-01,1,2,12
5914,1852-02-04,1,5,15
5915,1852-02-06,2,12,32
5916,1852-02-07,5,27,77
5917,1852-02-10,4,16,56
5918,1852-02-16,4,20,60
5919,1852-02-17,5,32,82
5920,1852-02-18,4,12,52
5921,1852-02-19,5,36,86
5922,1852-02-20,5,45,95
5923,1852-02-21,6,22,82
5924,1852-02-23,6,35,95
5925,1852-02-24,4,27,67
5926,1852-02-25,4,26,66
5927,1852-02-26,1,4,14
5928,1852-03-01,1,16,26
5929,1852-03-02,1,8,18
5930,1852-03-03,1,5,15
5931,1852-03-04,1,4,14
5932,1852-03-05,2,6,26
5933,1852-03-06,2,11,31
5934,1852-03-07,2,13,33
5935,1852-03-08,3,27,57
5936,1852-03-09,3,18,48
5937,1852-03-11,4,19,59
5938,1852-03-12,4,39,79
5939,1852-03-13,5,19,69
5940,1852-03-14,6,20,80
5941,1852-03-16,6,42,102
5942,1852-03-17,5,38,88
5943,1852-03-19,5,35,85
5944,1852-03-20,5,51,101
5945,1852-03-21,5,26,76
5946,1852-03-22,5,14,64
5947,1852-03-23,4,13,53
5948,1852-03-25,4,13,53
5949,1852-03-26,3,18,48
5950,1852-03-27,3,27,57
5951,1852-03-28,4,28,68
5952,1852-03-30,5,16,66
5953,1852-03-31,5,13,63
5954,1852-04-02,7,23,93
5955,1852-04-03,5,16,66
5956,1852-04-05,5,24,74
5957,1852-04-06,5,25,75
5958,1852-04-07,6,38,98
5959,1852-04-08,6,59,119
5960,1852-04-09,6,37,97
5961,1852-04-13,6,16,76
5962,1852-04-14,4,32,72
5963,1852-04-16,4,14,54
5964,1852-04-17,3,8,38
5965,1852-04-18,3,12,42
5966,1852-04-19,3,15,45
5967,1852-04-20,2,5,25
5968,1852-04-21,2,13,33
5969,1852-04-22,2,7,27
5970,1852-04-23,1,6,16
5971,1852-04-24,1,3,13
5972,1852-04-25,4,11,51
5973,1852-04-26,4,15,55
5974,1852-04-27,5,14,64
5975,1852-04-28,4,16,56
5976,1852-04-29,2,16,36
5977,1852-05-01,2,25,45
5978,1852-05-02,2,41,61
5979,1852-05-04,1,3,13
5980,1852-05-05,4,26,66
5981,1852-05-06,4,19,59
5982,1852-05-07,4,13,53
5983,1852-05-08,4,16,56
5984,1852-05-10,3,16,46
5985,1852-05-11,3,18,48
5986,1852-05-12,3,6,36
5987,1852-05-14,4,15,55
5988,1852-05-15,4,6,46
5989,1852-05-16,4,9,49
5990,1852-05-17,2,8,28
5991,1852-05-18,2,16,36
5992,1852-05-19,2,8,28
5993,1852-05-20,1,4,14
5994,1852-05-21,2,10,30
5995,1852-05-22,2,12,32
5996,1852-05-23,3,12,42
5997,1852-05-24,3,21,51
5998,1852-05-25,3,25,55
5999,1852-05-26,3,15,45
6000,1852-05-27,4,27,67
6001,1852-05-28,3,18,48
6002,1852-05-29,4,17,57
6003,1852-05-30,4,23,63
6004,1852-05-31,4,22,62
6005,1852-06-01,4,27,67
6006,1852-06-02,4,20,60
6007,1852-06-03,3,19,49
6008,1852-06-04,4,31,71
6009,1852-06-05,3,31,61
6010,1852-06-06,3,21,51
6011,1852-06-07,3,21,51
6012,1852-06-08,2,16,36
6013,1852-06-10,2,5,25
6014,1852-06-12,2,11,31
6015,1852-06-13,2,15,35
6016,1852-06-14,2,12,32
6017,1852-06-15,2,14,34
6018,1852-06-16,2,16,36
6019,1852-06-17,2,8,28
6020,1852-06-18,2,6,26
6021,1852-06-20,1,1,11
6022,1852-06-21,1,4,14
6023,1852-06-22,2,9,29
6024,1852-06-23,2,16,36
6025,1852-06-24,3,17,47
6026,1852-06-25,3,20,50
6027,1852-06-26,3,23,53
6028,1852-06-27,3,21,51
6029,1852-06-28,3,10,40
6030,1852-06-29,4,20,60
6031,1852-06-30,4,17,57
6032,1852-07-01,3,6,36
6033,1852-07-02,3,5,35
6034,1852-07-03,2,23,43
6035,1852-07-04,2,14,34
6036,1852-07-05,2,11,31
6037,1852-07-06,3,18,48
6038,1852-07-07,3,21,51
6039,1852-07-08,3,24,54
6040,1852-07-09,3,13,43
6041,1852-07-10,3,7,37
6042,1852-07-11,3,6,36
6043,1852-07-12,2,4,24
6044,1852-07-14,0,0,0
6045,1852-07-15,1,4,14
6046,1852-07-16,2,5,25
6047,1852-07-17,1,2,12
6048,1852-07-18,2,3,23
6049,1852-07-19,3,6,36
6050,1852-07-20,3,10,40
6051,1852-07-21,3,19,49
6052,1852-07-22,3,21,51
6053,1852-07-23,2,18,38
6054,1852-07-24,3,22,52
6055,1852-07-25,2,13,33
6056,1852-07-26,3,5,35
6057,1852-07-27,2,7,27
6058,1852-07-28,3,20,50
6059,1852-07-29,3,23,53
6060,1852-07-30,3,17,47
6061,1852-07-31,2,14,34
6062,1852-08-01,3,9,39
6063,1852-08-02,4,15,55
6064,1852-08-03,4,15,55
6065,1852-08-04,3,20,50
6066,1852-08-05,2,15,35
6067,1852-08-06,3,12,42
6068,1852-08-07,4,18,58
6069,1852-08-08,2,2,22
6070,1852-08-10,3,15,45
6071,1852-08-11,2,17,37
6072,1852-08-12,1,4,14
6073,1852-08-13,1,8,18
6074,1852-08-14,1,4,14
6075,1852-08-15,1,9,19
6076,1852-08-17,2,11,31
6077,1852-08-18,2,11,31
6078,1852-08-19,2,11,31
6079,1852-08-20,1,11,21
6080,1852-08-22,1,1,11
6081,1852-08-24,1,13,23
6082,1852-08-25,2,11,31
6083,1852-08-26,2,23,43
6084,1852-08-27,2,11,31
6085,1852-08-28,2,8,28
6086,1852-08-29,2,7,27
6087,1852-08-30,2,14,34
6088,1852-09-01,2,5,25
6089,1852-09-03,3,6,36
6090,1852-09-04,2,11,31
6091,1852-09-05,1,11,21
6092,1852-09-06,2,19,39
6093,1852-09-07,2,21,41
6094,1852-09-08,2,9,29
6095,1852-09-09,2,19,39
6096,1852-09-10,1,11,21
6097,1852-09-11,1,13,23
6098,1852-09-13,1,5,15
6099,1852-09-14,1,2,12
6100,1852-09-15,1,1,11
6101,1852-09-16,0,0,0
6102,1852-09-17,1,4,14
6103,1852-09-18,2,4,24
6104,1852-09-19,3,14,44
6105,1852-09-20,4,15,55
6106,1852-09-21,4,6,46
6107,1852-09-22,4,11,51
6108,1852-09-23,4,22,62
6109,1852-09-24,2,18,38
6110,1852-09-25,2,11,31
6111,1852-09-26,2,3,23
6112,1852-09-27,2,5,25
6113,1852-09-28,3,4,34
6114,1852-09-29,3,9,39
6115,1852-09-30,2,6,26
6116,1852-10-02,2,8,28
6117,1852-10-03,2,8,28
6118,1852-10-04,2,18,38
6119,1852-10-06,3,10,40
6120,1852-10-07,3,8,38
6121,1852-10-08,2,2,22
6122,1852-10-09,2,12,32
6123,1852-10-10,2,7,27
6124,1852-10-11,3,12,42
6125,1852-10-12,3,17,47
6126,1852-10-13,2,22,42
6127,1852-10-14,2,17,37
6128,1852-10-16,3,32,62
6129,1852-10-17,4,28,68
6130,1852-10-19,5,36,86
6131,1852-10-20,5,22,72
6132,1852-10-21,4,45,85
6133,1852-10-22,5,60,110
6134,1852-10-23,6,38,98
6135,1852-10-25,3,6,36
6136,1852-10-28,3,24,54
6137,1852-10-29,4,22,62
6138,1852-10-30,1,10,20
6139,1852-11-04,3,57,87
6140,1852-11-05,3,35,65
6141,1852-11-06,4,39,79
6142,1852-11-07,4,43,83
6143,1852-11-10,5,24,74
6144,1852-11-13,2,10,30
6145,1852-11-14,2,10,30
6146,1852-11-15,3,19,49
6147,1852-11-18,1,9,19
6148,1852-11-19,2,2,22
6149,1852-11-20,2,2,22
6150,1852-11-21,2,2,22
6151,1852-11-22,1,1,11
6152,1852-11-23,1,1,11
6153,1852-11-26,4,18,58
6154,1852-11-28,4,31,71
6155,1852-11-30,4,10,50
6156,1852-12-04,4,31,71
6157,1852-12-05,4,17,57
6158,1852-12-11,2,15,35
6159,1852-12-12,2,13,33
6160,1852-12-13,2,8,28
6161,1852-12-14,2,9,29
6162,1852-12-15,1,8,18
6163,1852-12-17,2,8,28
6164,1852-12-18,1,2,12
6165,1852-12-19,1,10,20
6166,1852-12-20,2,8,28
6167,1852-12-21,2,9,29
6168,1852-12-22,1,3,13
6169,1852-12-23,2,4,24
6170,1852-12-24,4,24,64
6171,1852-12-25,4,16,56
6172,1852-12-26,4,23,63
6173,1852-12-27,4,17,57
6174,1852-12-29,5,46,96
6175,1852-12-30,4,14,54
6176,1852-12-31,2,14,34
6177,1853-01-01,2,15,35
6178,1853-01-03,3,13,43
6179,1853-01-04,3,10,40
6180,1853-01-05,3,8,38
6181,1853-01-06,2,7,27
6182,1853-01-07,2,4,24
6183,1853-01-09,2,7,27
6184,1853-01-10,2,7,27
6185,1853-01-11,2,6,26
6186,1853-01-12,1,3,13
6187,1853-01-15,1,1,11
6188,1853-01-20,4,21,61
6189,1853-01-21,2,12,32
6190,1853-01-22,3,15,45
6191,1853-01-29,6,30,90
6192,1853-02-03,2,3,23
6193,1853-02-10,2,36,56
6194,1853-02-17,3,24,54
6195,1853-02-18,3,16,46
6196,1853-02-20,3,16,46
6197,1853-02-22,3,24,54
6198,1853-02-24,3,23,53
6199,1853-02-26,2,13,33
6200,1853-02-28,1,10,20
6201,1853-03-01,1,6,16
6202,1853-03-04,1,2,12
6203,1853-03-05,0,0,0
6204,1853-03-06,0,0,0
6205,1853-03-07,1,2,12
6206,1853-03-10,1,3,13
6207,1853-03-11,1,2,12
6208,1853-03-12,2,4,24
6209,1853-03-15,2,6,26
6210,1853-03-19,5,15,65
6211,1853-03-25,1,2,12
6212,1853-03-26,5,13,63
6213,1853-03-27,5,10,60
6214,1853-03-28,5,9,59
6215,1853-03-29,4,15,55
6216,1853-03-30,4,16,56
6217,1853-03-31,3,14,44
6218,1853-04-01,3,14,44
6219,1853-04-02,2,9,29
6220,1853-04-03,4,19,59
6221,1853-04-04,4,23,63
6222,1853-04-06,4,29,69
6223,1853-04-07,3,24,54
6224,1853-04-08,1,9,19
6225,1853-04-09,2,7,27
6226,1853-04-10,2,11,31
6227,1853-04-11,3,24,54
6228,1853-04-12,3,18,48
6229,1853-04-14,4,20,60
6230,1853-04-17,2,12,32
6231,1853-04-20,1,2,12
6232,1853-04-23,2,20,40
6233,1853-04-24,2,15,35
6234,1853-04-25,4,20,60
6235,1853-04-29,1,7,17
6236,1853-04-30,1,9,19
6237,1853-05-03,1,18,28
6238,1853-05-06,1,5,15
6239,1853-05-08,2,2,22
6240,1853-05-09,1,5,15
6241,1853-05-10,2,4,24
6242,1853-05-11,2,9,29
6243,1853-05-12,2,7,27
6244,1853-05-13,2,7,27
6245,1853-05-14,2,21,41
6246,1853-05-15,2,13,33
6247,1853-05-16,3,8,38
6248,1853-05-17,3,9,39
6249,1853-05-18,2,10,30
6250,1853-05-19,3,11,41
6251,1853-05-20,2,17,37
6252,1853-05-21,2,21,41
6253,1853-05-22,2,31,51
6254,1853-05-24,1,25,35
6255,1853-05-25,2,12,32
6256,1853-05-26,2,13,33
6257,1853-05-27,3,14,44
6258,1853-05-28,3,13,43
6259,1853-05-29,2,17,37
6260,1853-06-01,2,14,34
6261,1853-06-02,2,12,32
6262,1853-06-03,1,11,21
6263,1853-06-04,2,14,34
6264,1853-06-06,3,19,49
6265,1853-06-07,3,21,51
6266,1853-06-08,3,13,43
6267,1853-06-10,3,14,44
6268,1853-06-11,4,21,61
6269,1853-06-12,4,20,60
6270,1853-06-14,4,54,94
6271,1853-06-15,5,49,99
6272,1853-06-16,4,18,58
6273,1853-06-17,4,45,85
6274,1853-06-18,5,30,80
6275,1853-06-19,3,29,59
6276,1853-06-20,3,23,53
6277,1853-06-21,3,7,37
6278,1853-06-25,1,6,16
6279,1853-06-28,1,3,13
6280,1853-06-29,2,4,24
6281,1853-06-30,1,1,11
6282,1853-07-01,0,0,0
6283,1853-07-03,2,10,30
6284,1853-07-04,2,10,30
6285,1853-07-05,2,10,30
6286,1853-07-06,3,16,46
6287,1853-07-07,3,31,61
6288,1853-07-08,3,34,64
6289,1853-07-09,3,18,48
6290,1853-07-10,3,21,51
6291,1853-07-11,3,30,60
6292,1853-07-12,4,12,52
6293,1853-07-13,3,23,53
6294,1853-07-14,3,11,41
6295,1853-07-15,3,22,52
6296,1853-07-16,2,48,68
6297,1853-07-17,2,28,48
6298,1853-07-18,2,22,42
6299,1853-07-19,2,11,31
6300,1853-07-20,1,8,18
6301,1853-07-21,2,12,32
6302,1853-07-22,2,9,29
6303,1853-07-23,2,5,25
6304,1853-07-24,1,8,18
6305,1853-07-25,1,10,20
6306,1853-07-26,2,16,36
6307,1853-07-27,4,17,57
6308,1853-07-28,4,20,60
6309,1853-07-29,3,16,46
6310,1853-07-30,1,7,17
6311,1853-07-31,2,10,30
6312,1853-08-01,2,10,30
6313,1853-08-02,2,17,37
6314,1853-08-03,3,16,46
6315,1853-08-04,3,5,35
6316,1853-08-05,4,15,55
6317,1853-08-06,4,15,55
6318,1853-08-08,4,21,61
6319,1853-08-09,4,38,78
6320,1853-08-10,4,30,70
6321,1853-08-11,4,15,55
6322,1853-08-12,3,43,73
6323,1853-08-14,2,24,44
6324,1853-08-16,2,10,30
6325,1853-08-18,2,7,27
6326,1853-08-19,3,13,43
6327,1853-08-20,3,17,47
6328,1853-08-21,3,23,53
6329,1853-08-23,4,21,61
6330,1853-08-24,4,16,56
6331,1853-08-25,4,16,56
6332,1853-08-26,3,16,46
6333,1853-08-27,3,13,43
6334,1853-08-28,3,11,41
6335,1853-08-29,2,11,31
6336,1853-08-30,2,8,28
6337,1853-08-31,4,21,61
6338,1853-09-01,4,13,53
6339,1853-09-02,3,3,33
6340,1853-09-03,5,19,69
6341,1853-09-04,4,14,54
6342,1853-09-05,2,8,28
6343,1853-09-06,3,12,42
6344,1853-09-10,3,6,36
6345,1853-09-11,2,18,38
6346,1853-09-12,2,8,28
6347,1853-09-13,2,5,25
6348,1853-09-14,2,12,32
6349,1853-09-15,2,9,29
6350,1853-09-16,2,14,34
6351,1853-09-17,1,1,11
6352,1853-09-18,1,1,11
6353,1853-09-19,1,2,12
6354,1853-09-20,1,11,21
6355,1853-09-21,1,11,21
6356,1853-09-22,1,27,37
6357,1853-09-23,2,23,43
6358,1853-09-25,1,17,27
6359,1853-09-26,1,7,17
6360,1853-09-27,1,7,17
6361,1853-09-28,2,4,24
6362,1853-09-30,1,18,28
6363,1853-10-02,1,29,39
6364,1853-10-03,1,18,28
6365,1853-10-04,2,22,42
6366,1853-10-05,4,29,69
6367,1853-10-06,4,24,64
6368,1853-10-08,4,21,61
6369,1853-10-10,3,13,43
6370,1853-10-11,3,14,44
6371,1853-10-12,4,24,64
6372,1853-10-13,3,15,45
6373,1853-10-14,2,7,27
6374,1853-10-15,3,16,46
6375,1853-10-16,3,27,57
6376,1853-10-17,4,23,63
6377,1853-10-18,3,13,43
6378,1853-10-19,2,22,42
6379,1853-10-20,2,21,41
6380,1853-10-21,2,20,40
6381,1853-10-22,2,9,29
6382,1853-10-23,3,11,41
6383,1853-10-24,3,15,45
6384,1853-10-25,3,10,40
6385,1853-10-26,3,12,42
6386,1853-10-27,2,9,29
6387,1853-10-28,2,13,33
6388,1853-10-29,2,11,31
6389,1853-10-30,2,6,26
6390,1853-11-02,3,3,33
6391,1853-11-09,2,2,22
6392,1853-11-13,3,7,37
6393,1853-11-14,2,5,25
6394,1853-11-19,2,10,30
6395,1853-11-28,2,8,28
6396,1853-11-30,1,5,15
6397,1853-12-01,1,5,15
6398,1853-12-02,2,4,24
6399,1853-12-03,2,10,30
6400,1853-12-07,1,5,15
6401,1853-12-10,2,15,35
6402,1853-12-11,2,17,37
6403,1853-12-12,1,13,23
6404,1853-12-13,3,20,50
6405,1853-12-14,3,21,51
6406,1853-12-17,2,13,33
6407,1853-12-21,0,0,0
6408,1853-12-25,1,5,15
6409,1853-12-26,1,5,15
6410,1853-12-28,1,2,12
6411,1853-12-29,1,7,17
6412,1854-01-01,1,11,21
6413,1854-01-03,1,23,33
6414,1854-01-05,1,9,19
6415,1854-01-07,2,7,27
6416,1854-01-08,2,5,25
6417,1854-01-10,1,6,16
6418,1854-01-13,1,11,21
6419,1854-01-17,1,13,23
6420,1854-01-19,2,14,34
6421,1854-01-20,1,6,16
6422,1854-01-21,1,2,12
6423,1854-01-22,0,0,0
6424,1854-01-23,0,0,0
6425,1854-01-24,0,0,0
6426,1854-01-25,0,0,0
6427,1854-01-26,0,0,0
6428,1854-01-27,0,0,0
6429,1854-01-28,0,0,0
6430,1854-01-29,0,0,0
6431,1854-01-30,1,4,14
6432,1854-01-31,1,5,15
6433,1854-02-02,2,13,33
6434,1854-02-03,2,13,33
6435,1854-02-04,2,9,29
6436,1854-02-08,2,12,32
6437,1854-02-09,2,12,32
6438,1854-02-10,2,15,35
6439,1854-02-11,2,8,28
6440,1854-02-12,3,7,37
6441,1854-02-13,2,6,26
6442,1854-02-14,1,11,21
6443,1854-02-16,1,9,19
6444,1854-02-18,1,8,18
6445,1854-02-19,1,13,23
6446,1854-02-20,1,3,13
6447,1854-02-21,0,0,0
6448,1854-02-22,0,0,0
6449,1854-02-23,0,0,0
6450,1854-02-24,1,5,15
6451,1854-02-25,0,0,0
6452,1854-02-26,0,0,0
6453,1854-02-27,0,0,0
6454,1854-02-28,0,0,0
6455,1854-03-01,1,2,12
6456,1854-03-02,1,6,16
6457,1854-03-03,0,0,0
6458,1854-03-04,0,0,0
6459,1854-03-05,0,0,0
6460,1854-03-06,0,0,0
6461,1854-03-07,0,0,0
6462,1854-03-08,0,0,0
6463,1854-03-11,2,18,38
6464,1854-03-12,2,19,39
6465,1854-03-13,2,22,42
6466,1854-03-14,2,10,30
6467,1854-03-15,2,13,33
6468,1854-03-16,2,15,35
6469,1854-03-17,2,8,28
6470,1854-03-18,3,16,46
6471,1854-03-19,3,9,39
6472,1854-03-20,2,9,29
6473,1854-03-21,2,7,27
6474,1854-03-22,2,9,29
6475,1854-03-23,1,1,11
6476,1854-03-24,1,6,16
6477,1854-03-26,2,13,33
6478,1854-03-27,3,8,38
6479,1854-03-30,0,0,0
6480,1854-03-31,1,1,11
6481,1854-04-01,1,2,12
6482,1854-04-02,1,3,13
6483,1854-04-03,3,7,37
6484,1854-04-04,3,11,41
